NIVEL,CIFRAS AL DIA:,31-ene-19,28-feb-19,31-mar-19,30-abr-19,31-may-19,30-jun-19,31-jul-19,31-ago-19,30-sep-19,31-oct-19,30-nov-19,31-dic-19,31-ene-20,29-feb-20,31-mar-20,30-abr-20,31-may-20,30-jun-20,31-jul-20,31-ago-20,30-sep-20,31-oct-20,30-nov-20,31-dic-20,31-ene-21,28-feb-21,31-mar-21,30-abr-21,31-may-21,30-jun-21,31-jul-21,31-ago-21,30-sep-21,31-oct-21,30-nov-21,31-dic-21,31-ene-22,28-feb-22,31-mar-22,30-abr-22,31-may-22,30-jun-22,31-jul-22,31-ago-22,30-sep-22,31-oct-22,30-nov-22,31-dic-22
6,               Prima de antigüedad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,               Otros beneficios post-empleo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,     OTROS,59476.72,59476.72,59476.72,59476.72,59476.72,59476.72,59476.72,59476.72,59476.72,59476.72,59476.72,59476.72,59476.72,59476.72,59476.72,59476.72,59476.72,59476.72,63476.72,63476.72,63476.72,63476.72,63476.72,63476.72,63476.72,63476.72,63476.72,63476.72,63476.72,63476.72,63476.72,63476.72,63476.72,63476.72,63476.72,63476.72,63476.72,63476.72,63476.72,63476.72,63476.72,63476.72,63476.72,63476.72,66976.72,66976.72,66976.72,66976.72
1,PASIVO,285123215.1,289994538.31,291426853.81,293628520.2,297948650.3,301185227.83,305659205.11,308322859.73,309873714.23,312171521.57,313776179.56,315993560.25,316438114.64,319412073.41,321129610.58,325831552.55,332103596.79,342300946.87,345331393.24,348365793,350099706.82,351619466.86,351505675.1,356013223,357846546.91,360815171.17,368577650.65,377362547.99,382364546.66,389644374.84,397161265.1,400546458.04,403249920.9,407143536.91,407324465.38,413655132.32,418547049.54,424934779.01,425693371.79,427978287.73,435637412.83,439165358.27,440796412.58,441078483.38,441585506.65,445489520.77,445457847.83,448436235.62
2,CAPTACIÓN TRADICIONAL,280818995.83,285384536.37,286905790.33,288548798.96,292884573.97,295951431.46,300324132.41,302684971.64,304440340.98,306448973.77,307243998.65,309450922.01,310139222.05,312794107.11,314595031.65,316131877.81,322539263.12,332603954.37,335556570.33,338347519.82,340182125.99,343119728.7,342902823.46,348065790.93,350288540.88,352938901.52,360929411.77,369417488.81,374565477.44,381727186.49,387042504.34,390437408.54,393536254.94,397090809.11,397249331.11,403872138.89,409921516.79,415946092.79,416816441.07,418526587.66,424202332.12,427762709.27,430876142.74,430910490.78,431521299.54,434944292.93,435084173.25,438903309.59
3,DEPÓSITOS DE EXIGIBILIDAD INMEDIATA,251644486.09,255089163.54,257019877.51,257408579.62,260179781.02,263863113.67,268263139.89,269240908.58,270880886.47,273269462.57,273992733.63,276337570.91,275215525.84,277157953.96,279024588.11,281091373.66,287648206.18,295619265.11,298763446.49,302228269.88,303835386.5,307413690.77,307382695.28,311426307.4,313129239.68,314830638.03,319930567.09,324991957.33,329426200.27,332740763.43,338004510.55,340649417.05,344031889.76,345638933.81,343197811.53,348812938.27,355027193.25,362388969.19,362509911.94,365423834.53,367377765.16,370873124.37,374603169.64,373258766.61,374519169.49,376665206,374263991.66,378590764.67
4,     DEPÓSITOS A LA VISTA,1309602.91,1064658.57,1066666.62,1079429.51,1037148,950305.39,2905896.9,1798814.9,2214074.82,2028013.39,2101229.94,2123165.02,2095864.23,1552686.22,1895070.32,1728641.83,1462189.02,1503512.19,1779511.96,1975373.64,1830589.94,1970331.71,2105220.71,2092707.63,2239502.81,2371670.92,2358784.04,1752700.73,2337135.62,2232383.95,2741771.68,2517602.91,2416015.58,1746740.79,1823051.29,2687899.61,2219428.94,1635769.53,1520394.08,1852744.78,1754734.09,1759964.47,2866254.46,2357645.51,2111666.8,2255537.4,1690556.54,1525324.5
5,          Sin intereses,1309602.91,1064658.57,1066666.62,1079429.51,1037148,950305.39,2905896.9,1798814.9,2214074.82,2028013.39,2101229.94,2123165.02,2095864.23,1552686.22,1895070.32,1728641.83,1462189.02,1503512.19,1779511.96,1975373.64,1830589.94,1970331.71,2105220.71,2092707.63,2239502.81,2371670.92,2358784.04,1752700.73,2337135.62,2232383.95,2741771.68,2517602.91,2416015.58,1746740.79,1823051.29,2687899.61,2219428.94,1635769.53,1520394.08,1852744.78,1754734.09,1759964.47,2866254.46,2357645.51,2111666.8,2255537.4,1690556.54,1525324.5
6,               Depósitos libres de gravamen,1309602.91,1064658.57,1066666.62,1079429.51,1037148,950305.39,2905896.9,1798814.9,2214074.82,2028013.39,2101229.94,2123165.02,2095864.23,1552686.22,1895070.32,1728641.83,1462189.02,1503512.19,1779511.96,1975373.64,1830589.94,1970331.71,2105220.71,2092707.63,2239502.81,2371670.92,2358784.04,1752700.73,2337135.62,2232383.95,2741771.68,2517602.91,2416015.58,1746740.79,1823051.29,2687899.61,2219428.94,1635769.53,1520394.08,1852744.78,1754734.09,1759964.47,2866254.46,2357645.51,2111666.8,2255537.4,1690556.54,1525324.5
6,               Depósitos que amparan créditos otorgados,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,          Con intereses,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,               Depósitos libres de gravamen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,               Depósitos que amparan créditos otorgados,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,     DEPÓSITOS DE AHORRO,250334883.18,254024504.97,255953210.89,256329150.11,259142633.02,262912808.28,265357242.99,267442093.68,268666811.65,271241449.18,271891503.69,274214405.89,273119661.61,275605267.74,277129517.79,279362731.83,286186017.16,294115752.92,296983934.53,300252896.24,302004796.56,305443359.06,305277474.57,309333599.77,310889736.87,312458967.11,317571783.05,323239256.6,327089064.65,330508379.48,335262738.87,338131814.14,341615874.18,343892193.02,341374760.24,346125038.66,352807764.31,360753199.66,360989517.86,363571089.75,365623031.07,369113159.9,371736915.18,370901121.1,372407502.69,374409668.6,372573435.12,377065440.17
5,          Depósitos libres de gravamen,250334883.18,254024504.97,255953210.89,256329150.11,259142633.02,262912808.28,265357242.99,267442093.68,268666811.65,271241449.18,271891503.69,274214405.89,273119661.61,275605267.74,277129517.79,279362731.83,286186017.16,294115752.92,296983934.53,300252896.24,302004796.56,305443359.06,305277474.57,309333599.77,310889736.87,312458967.11,317571783.05,323239256.6,327089064.65,330508379.48,335262738.87,338131814.14,341615874.18,343892193.02,341374760.24,346125038.66,352807764.31,360753199.66,360989517.86,363571089.75,365623031.07,369113159.9,371736915.18,370901121.1,372407502.69,374409668.6,372573435.12,377065440.17
5,          Depósitos que amparan créditos otorgados,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,DEPÓSITOS A PLAZO,28415988.6,29410839.81,29049910.85,30366545.73,31942803.24,31341491.93,31316305.34,32717545.65,32884438.64,32451660.57,32502490.64,32463170.9,34249424.53,34879486.93,34822200.04,34289986.54,34110635.45,36154785.84,35846468.13,35143156.14,35367819.79,34935948.95,34723381.97,35815163.13,36254279.85,37199852.7,40095291.5,43509010,44196194.29,48080450.49,47948612.37,48743006.29,48430803.54,50363775.08,52989869.6,54055607.06,53858217.91,52425347.01,53264721.33,52001998.23,55741766.13,55751163.43,55142758.32,56547404.03,55883969.73,57086328.55,59627418.57,59237807.85
4,     DEPÓSITOS RETIRABLES EN DÍAS PREESTABLECIDOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,          Depósitos libres de gravamen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,          Depósitos que amparan créditos otorgados,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,     OTROS DEPÓSITOS A PLAZO,28415988.6,29410839.81,29049910.85,30366545.73,31942803.24,31341491.93,31316305.34,32717545.65,32884438.64,32451660.57,32502490.64,32463170.9,34249424.53,34879486.93,34822200.04,34289986.54,34110635.45,36154785.84,35846468.13,35143156.14,35367819.79,34935948.95,34723381.97,35815163.13,36254279.85,37199852.7,40095291.5,43509010,44196194.29,48080450.49,47948612.37,48743006.29,48430803.54,50363775.08,52989869.6,54055607.06,53858217.91,52425347.01,53264721.33,52001998.23,55741766.13,55751163.43,55142758.32,56547404.03,55883969.73,57086328.55,59627418.57,59237807.85
5,          Depósitos libres de gravamen,28415988.6,29410839.81,29049910.85,30366545.73,31942803.24,31341491.93,31316305.34,32717545.65,32884438.64,32451660.57,32502490.64,32463170.9,34249424.53,34879486.93,34822200.04,34289986.54,34110635.45,36154785.84,35846468.13,35143156.14,35367819.79,34935948.95,34723381.97,35815163.13,36254279.85,37199852.7,40095291.5,43509010,44196194.29,48080450.49,47948612.37,48743006.29,48430803.54,50363775.08,52989869.6,54055607.06,53858217.91,52425347.01,53264721.33,52001998.23,55741766.13,55751163.43,55142758.32,56547404.03,55883969.73,57086328.55,59627418.57,59237807.85
5,          Depósitos que amparan créditos otorgados,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,CUENTAS SIN MOVIMIENTO,758521.14,884533.02,836001.97,773673.61,761989.71,746825.86,744687.18,726517.41,675015.87,727850.63,748774.38,650180.2,674271.68,756666.22,748243.5,750517.61,780421.49,829903.42,946655.71,976093.8,978919.7,770088.98,796746.21,824320.4,905021.35,908410.79,903553.18,916521.48,943082.88,905972.57,1089381.42,1044985.2,1073561.64,1088100.22,1061649.98,1003593.56,1036105.63,1131776.59,1041807.8,1100754.9,1082800.83,1138421.47,1130214.78,1104320.14,1118160.32,1192758.38,1192763.02,1074737.07
2,PRÉSTAMOS BANCARIOS Y DE OTROS ORGANISMOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,DE CORTO PLAZO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,     PRÉSTAMOS DE INSTITUCIONES DE BANCA MÚLTIPLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,     PRÉSTAMOS DE INSTITUCIONES DE BANCA DE DESARROLLO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,     PRÉSTAMOS DE FIDEICOMISOS PÚBLICOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,     PRÉSTAMOS DE SOCIEDADES COOPERATIVAS DE AHORRO Y PRÉSTAMO (DE LIQUIDEZ),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,     PRÉSTAMOS DE OTROS ORGANISMOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,     PRÉSTAMOS DE OTRAS ENTIDADES FINANCIERAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,     PRÉSTAMOS DEL GOBIERNO FEDERAL O ESTATAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,DE LARGO PLAZO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,     PRÉSTAMOS DE INSTITUCIONES DE BANCA MÚLTIPLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,     PRÉSTAMOS DE INSTITUCIONES DE BANCA DE DESARROLLO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,     PRÉSTAMOS DE FIDEICOMISOS PÚBLICOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,     PRÉSTAMOS DE SOCIEDADES COOPERATIVAS DE AHORRO Y PRÉSTAMO (DE LIQUIDEZ),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,     PRÉSTAMOS DE OTROS ORGANISMOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,     PRÉSTAMOS DE OTRAS ENTIDADES FINANCIERAS ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,     PRÉSTAMOS DEL GOBIERNO FEDERAL O ESTATAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,COLATERALES VENDIDOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,REPORTOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,OTROS COLATERALES VENDIDOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,OTRAS CUENTAS POR PAGAR,4304219.27,4610001.94,4521063.48,5079721.24,5064076.33,5233796.37,5335072.7,5637888.09,5433373.25,5722547.8,6532180.91,6542638.24,6298892.59,6617966.3,6534578.93,9699674.74,9564333.67,9696992.5,9774822.91,10018273.18,9917580.83,8499738.16,8602851.64,7947432.07,7558006.03,7876269.65,7648238.88,7945059.18,7799069.22,7917188.35,10118760.76,10109049.5,9713665.96,10052727.8,10075134.27,9782993.43,8625532.75,8988686.22,8876930.72,9451700.07,11435080.71,11402649,9920269.84,10167992.6,10064207.11,10545227.84,10373674.58,9532926.03
3,PARTICIPACIÓN DE LOS TRABAJADORES EN LAS UTILIDADES POR PAGAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,APORTACIONES PARA FUTUROS AUMENTOS DE CAPITAL PENDIENTES DE FORMALIZAR POR SU ASAMBLEA GENERAL DE SOCIOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,FONDO DE PREVISIÓN SOCIAL,294021.1,294021.1,294021.1,294021.1,294021.1,297857.69,398857.69,398857.69,398857.69,373837.99,298837.99,298837.99,298837.99,298837.99,298837.99,2498837.99,2401694.31,2401694.31,2401694.31,2401694.31,2401694.31,1053494.31,1053494.31,406358.31,406358.31,406358.31,391739.31,381243.47,361716.26,305738.48,1508042.81,1508042.81,1508042.81,1501184.27,1501184.27,654905.34,291905.34,291905.34,291905.34,291905.34,1941905.34,1541852.8,291852.8,291852.8,291852.8,291852.8,291852.8,291852.8
3,FONDO DE EDUCACIÓN COOPERATIVA,1916270.47,1916270.47,1916270.47,2301690.81,2301690.81,2155139.09,2117139.09,2117139.09,2117139.09,2117139.09,2117139.09,2117139.09,2117139.09,2117139.09,2117139.09,2760174.31,2760174.31,2760174.31,2760174.31,2760174.31,2760174.31,2760174.31,2760174.31,2760174.31,2760174.31,2760174.31,2760174.31,2760174.31,2760174.31,2760174.31,3324571.83,3324571.83,3324571.83,3230166.24,3178959.34,3127752.44,3127752.44,3127752.44,3127752.44,3127752.44,3620259.93,3580659.93,3492554.1,3392554.1,3392554.1,3392554.1,3371887.4,3261387.4
3,ACREEDORES POR LIQUIDACIÓN DE OPERACIONES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,     COMPRAVENTA DE DIVISAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,     INVERSIONES EN VALORES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,     REPORTOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,ACREEDORES POR COLATERALES RECIBIDOS EN EFECTIVO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,     OPERACIONES CON VALORES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,     OPERACIONES DE CRÉDITO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,     DEPÓSITOS EN GARANTÍA POR OPERACIONES DE ARRENDAMIENTO CAPITALIZABLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,     OTROS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,ACREEDORES DIVERSOS Y OTRAS CUENTAS POR PAGAR,2093927.7,2399710.37,2310771.91,2484009.33,2468364.42,2780799.59,2819075.92,3121891.31,2917376.47,3231570.72,4116203.83,4126661.16,3882915.51,4201989.22,4118601.85,4440662.44,4402465.05,4535123.88,4612954.29,4856404.56,4755712.21,4686069.54,4789183.02,4780899.45,4391473.41,4709737.03,4496325.26,4803641.4,4677178.65,4851275.56,5286146.12,5276434.86,4881051.32,5321377.29,5394990.66,6000335.65,5205874.97,5569028.44,5457272.94,6032042.29,5872915.44,6280136.27,6135862.94,6483585.7,6379800.21,6860820.94,6709934.38,5979685.83
4,     PASIVOS DERIVADOS DE LA PRESTACIÓN DE SERVICIOS,313140.9,394302.29,473132.72,505765.84,592217.2,570963.47,655234.59,663360.88,646990.92,644828.2,638100.53,694346.19,718800.65,707611.61,735707.01,821529.28,831365.65,867147.3,835558.62,845464.6,819687.92,824990.7,790570.91,785851.23,806544.1,794338.26,833059.92,824258.38,838734.52,806263.39,818086.07,813664.48,814441.44,812838.21,825306.3,841827.03,887206.2,903855.27,982993.23,989134.34,978905.86,1008178.29,972005.39,982843.5,984398.42,995860.35,1067458.69,1106821.55
5,          Aceptaciones por cuenta de clientes,156678.11,183976.67,248200.62,310997.69,378384.9,423517.66,485875.04,502325.75,497883.11,483287.08,475408.3,542303.38,564757.84,523039.15,575965.75,661577.81,670466.25,703515.33,676715.81,686421.79,656495.11,649859.51,625328.1,616008.42,625020.34,612814.5,651536.16,640831.62,637230.72,621566.63,615188.09,619406.8,617983.76,610871.53,617007.86,633705.35,673724.52,676710.68,727109.29,723718.09,710652.04,754248.96,714459.43,723991.28,729951.41,737748.34,773079.63,838246.59
5,          Órdenes de pago,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,          Avales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,          Custodia o administración de bienes,156462.79,210325.62,224932.1,194768.15,213832.3,147445.81,169359.55,161035.13,149107.81,161541.12,162692.23,152042.81,154042.81,184572.46,159741.26,159951.47,160899.4,163631.97,158842.81,159042.81,163192.81,175131.19,165242.81,169842.81,181523.76,181523.76,181523.76,183426.76,201503.8,184696.76,202897.98,194257.68,196457.68,201966.68,208298.44,208121.68,213481.68,227144.59,255883.94,265416.25,268253.82,253929.33,257545.96,258852.22,254447.01,258112.01,294379.06,268574.96
5,          Otros pasivos derivados de la prestación de servicios,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,     COMISIONES POR PAGAR SOBRE OPERACIONES VIGENTES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,     AFORO DERIVADO DE OPERACIONES DE FACTORAJE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,     PASIVO POR ARRENDAMIENTO CAPITALIZABLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,     ACREEDORES POR ADQUISICIÓN DE ACTIVOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,     EXCEDENTES POR PAGAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,     ACREEDORES POR SERVICIO DE MANTENIMIENTO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,     IMPUESTO AL VALOR AGREGADO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,     OTROS IMPUESTOS Y DERECHOS POR PAGAR,574128.03,565598.54,559752.87,469418.48,563789.8,527273.82,619137.57,625766.17,610449.08,650473.24,472896.15,786194.33,680860.57,650140.17,641248.06,725814.16,633305.59,587562.99,683708.54,629975.04,672854.56,458375.55,711897.33,914481.99,674638.76,631542.71,725442.17,676364.93,732695.22,676617.71,777935.66,751172.11,701670.33,709554.14,625984.56,812017.23,758325,665808.51,734820.49,640087.17,773053.16,758143.58,828115.03,781247.17,746075.88,734779.42,706606.86,912862.17
4,     IMPUESTOS Y APORTACIONES DE SEGURIDAD SOCIAL RETENIDOS POR ENTERAR,98053.6,335556.15,147332.95,342857.29,126620.8,348523.87,131080.71,355314.3,125151.27,369011.03,134610.95,375949.25,147376.05,383748.06,145192.54,402545.65,147246.47,406052.13,166921.75,413207.09,143010.21,404994,147445.57,414720.46,156057.95,413967.03,149124.32,392941.52,139839.21,386723.2,164726.17,421788.25,148021.52,417080.52,139087.71,393316.9,148865.28,420810.18,161752.8,445622.78,165736.89,456662.94,175100.16,446916.85,163455.44,477205.75,160129.57,460214.34
4,     BENEFICIOS DIRECTOS A CORTO PLAZO,62991.17,125982.34,245185.31,306221.7,314955.85,434015.4,440938.19,560627.28,625519.71,629911.7,629911.7,0,72986.36,209439.34,218959.08,291945.44,364931.8,437918.16,647403.16,651706,724692.36,797678.72,729863.6,0,150056.4,227537.12,233040.54,310720.72,388400.9,466081.08,543761.26,615582.3,693262.48,770942.66,699121.62,70673.94,88901.67,258944.98,266705.01,355606.68,444508.35,533410.02,699624.27,711213.36,800115.03,889016.7,889016.7,0
4,     PROVISIÓN PARA BENEFICIOS A LOS EMPLEADOS ,865926.33,867836.87,867836.87,867836.87,867836.87,867836.87,867836.87,867836.87,867836.87,867836.87,867836.87,1104318,1104318,1104318,1104318,1104318,1104318,1104318,1104318,1104318,1104318,1104318,1104318,1358414,1362583.91,1366550.97,1371097,1375264.19,1379583.21,1383736.3,1388217.28,1393178.21,1397934.32,1402858.61,1408612.93,1883665,1889891.06,1923015.33,1957246.37,1991526.33,2026891.93,2044250.27,2079934.4,2117504.2,2154695.28,2192571.12,2230979.29,1970615.07
5,          Beneficios directos a largo plazo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
